flight_id,date,pilot_id,aircraft_id,mission_type,duration_hours,fuel_used_lbs,status,notes
FL1607,2025-03-10,P018,A011,Patrol,3.8,7267,Completed,Weather-related patrol mission
FL1608,2025-03-10,P011,A002,Transport,2.9,5524,Completed,Weather-related transport mission
FL1609,2025-03-10,P003,A014,Reconnaissance,3.3,6681,Cancelled,Night reconnaissance mission
FL1610,2025-03-10,P007,A016,Reconnaissance,3.9,7431,Cancelled,Advanced reconnaissance training
FL1611,2025-03-11,P017,A020,Training,2.3,4227,Completed,training systems check completed
FL1612,2025-03-11,P016,A014,Reconnaissance,4.3,8037,Completed,reconnaissance systems check completed
FL1613,2025-03-11,P009,A008,Transport,2.6,4717,Completed,Advanced transport training
FL1614,2025-03-11,P017,A010,Training,2.7,5501,Completed,Emergency training training
FL1615,2025-03-11,P013,A017,Transport,3.4,6219,Completed,Weather-related transport mission
FL1616,2025-03-11,P006,A015,Patrol,3.5,7166,Completed,Successful patrol operation
FL1617,2025-03-11,P016,A011,Patrol,2.5,5220,Completed,Coastal patrol operation
FL1618,2025-03-11,P008,A018,Patrol,3.2,6152,Completed,Standard patrol procedures
FL1619,2025-03-11,P008,A006,Transport,3.3,6270,Completed,Routine transport mission
FL1620,2025-03-11,P011,A007,Reconnaissance,3.0,5894,Cancelled,Successful reconnaissance operation
FL1621,2025-03-12,P008,A014,Transport,2.6,5188,Completed,Night transport mission
FL1622,2025-03-12,P007,A007,Reconnaissance,4.3,7938,Completed,reconnaissance systems check completed
FL1623,2025-03-12,P017,A020,Patrol,3.1,6230,Completed,Advanced patrol training
FL1624,2025-03-12,P002,A001,Training,2.4,4656,Completed,training systems check completed
FL1625,2025-03-12,P005,A002,Reconnaissance,3.2,6325,Completed,Weather-related reconnaissance mission
FL1626,2025-03-12,P005,A011,Transport,2.4,4960,Completed,Emergency transport training
FL1627,2025-03-12,P018,A015,Reconnaissance,2.8,5282,Cancelled,Standard reconnaissance procedures
FL1628,2025-03-12,P018,A019,Transport,2.5,5005,Completed,Standard transport procedures
FL1629,2025-03-12,P020,A007,Training,2.7,5019,Completed,Weather-related training mission
FL1630,2025-03-12,P012,A002,Transport,2.2,4128,Cancelled,Joint force transport exercise
FL1631,2025-03-13,P014,A014,Patrol,3.3,6422,Completed,Coastal patrol operation
FL1632,2025-03-13,P016,A005,Transport,3.4,6815,Completed,Successful transport operation
FL1633,2025-03-13,P005,A016,Training,1.6,3146,Completed,Successful training operation
FL1634,2025-03-13,P012,A018,Combat,5.0,10013,Completed,combat systems check completed
FL1635,2025-03-13,P006,A004,Combat,4.9,10202,Completed,Joint force combat exercise
FL1636,2025-03-13,P002,A012,Transport,2.3,4447,Completed,Advanced transport training
FL1637,2025-03-13,P014,A012,Combat,4.8,9148,Completed,Weather-related combat mission
FL1638,2025-03-13,P019,A020,Reconnaissance,3.3,6150,Completed,Successful reconnaissance operation
FL1639,2025-03-13,P017,A020,Transport,2.2,4534,Completed,Joint force transport exercise
FL1640,2025-03-13,P019,A003,Training,2.5,4740,Completed,Routine training mission
FL1641,2025-03-14,P003,A014,Patrol,3.7,7446,Cancelled,Night patrol mission
FL1642,2025-03-14,P017,A007,Reconnaissance,4.2,7837,Completed,Routine reconnaissance mission
FL1643,2025-03-14,P018,A002,Reconnaissance,4.4,8856,Completed,Routine reconnaissance mission
FL1644,2025-03-14,P004,A014,Combat,4.5,9105,Cancelled,Weather-related combat mission
FL1645,2025-03-14,P004,A004,Training,2.4,4822,Completed,Joint force training exercise
FL1646,2025-03-14,P020,A004,Combat,4.1,7907,Completed,Joint force combat exercise
FL1647,2025-03-14,P003,A019,Reconnaissance,3.8,7801,Completed,Standard reconnaissance procedures
FL1648,2025-03-14,P009,A013,Transport,3.1,6141,Completed,Joint force transport exercise
FL1649,2025-03-14,P006,A020,Combat,4.6,9322,Completed,Routine combat mission
FL1650,2025-03-14,P013,A011,Patrol,3.8,7890,Completed,Standard patrol procedures
FL1651,2025-03-15,P014,A003,Combat,4.7,9229,Completed,Advanced combat training
FL1652,2025-03-15,P010,A019,Reconnaissance,2.8,5480,Completed,Night reconnaissance mission
FL1653,2025-03-15,P011,A012,Patrol,3.7,6992,Completed,Advanced patrol training
FL1654,2025-03-15,P018,A002,Transport,2.5,4873,Completed,Night transport mission
FL1655,2025-03-15,P015,A019,Reconnaissance,2.9,5367,Completed,Night reconnaissance mission
FL1656,2025-03-15,P020,A004,Training,2.6,4969,Cancelled,Advanced training training
FL1657,2025-03-15,P002,A008,Combat,4.7,8918,Completed,Coastal combat operation
FL1658,2025-03-15,P019,A020,Training,1.9,3805,Completed,Successful training operation
FL1659,2025-03-15,P013,A006,Combat,3.9,7483,Cancelled,Coastal combat operation
FL1660,2025-03-15,P004,A003,Reconnaissance,4.4,8162,Completed,Successful reconnaissance operation
FL1661,2025-03-16,P012,A015,Combat,3.5,6859,Completed,Coastal combat operation
FL1662,2025-03-16,P020,A009,Reconnaissance,3.0,5785,Completed,Emergency reconnaissance training
FL1663,2025-03-16,P003,A004,Patrol,3.2,6677,Completed,Joint force patrol exercise
FL1664,2025-03-16,P017,A020,Reconnaissance,4.4,8743,Completed,reconnaissance systems check completed
FL1665,2025-03-16,P014,A012,Patrol,3.1,6480,Completed,Routine patrol mission
FL1666,2025-03-16,P001,A002,Combat,3.7,6715,Cancelled,Weather-related combat mission
FL1667,2025-03-16,P013,A018,Reconnaissance,3.9,7523,Completed,Standard reconnaissance procedures
FL1668,2025-03-16,P020,A017,Reconnaissance,3.6,7206,Completed,Standard reconnaissance procedures
FL1669,2025-03-16,P016,A015,Reconnaissance,2.9,5708,Completed,Successful reconnaissance operation
FL1670,2025-03-16,P011,A013,Combat,4.3,8453,Completed,Coastal combat operation
FL1671,2025-03-17,P017,A013,Patrol,2.6,5281,Completed,Routine patrol mission
FL1672,2025-03-17,P004,A005,Transport,2.7,5286,Completed,Emergency transport training
FL1673,2025-03-17,P004,A016,Combat,4.1,7953,Completed,Night combat mission
FL1674,2025-03-17,P019,A004,Combat,4.5,9278,Completed,Night combat mission
FL1675,2025-03-17,P011,A009,Training,2.8,5400,Completed,training systems check completed
FL1676,2025-03-17,P011,A003,Combat,3.9,7117,Cancelled,Night combat mission
FL1677,2025-03-17,P012,A014,Patrol,3.4,6470,Cancelled,Routine patrol mission
FL1678,2025-03-17,P003,A009,Training,2.5,4850,Cancelled,Weather-related training mission
FL1679,2025-03-17,P016,A012,Reconnaissance,3.4,7053,Cancelled,Advanced reconnaissance training
FL1680,2025-03-17,P014,A013,Transport,3.2,5997,Completed,Advanced transport training
FL1681,2025-03-18,P009,A002,Patrol,2.5,4680,Completed,Standard patrol procedures
FL1682,2025-03-18,P008,A002,Training,2.1,4298,Completed,Standard training procedures
FL1683,2025-03-18,P008,A007,Transport,3.3,6094,Completed,Weather-related transport mission
FL1684,2025-03-18,P012,A020,Training,2.2,4182,Completed,Routine training mission
FL1685,2025-03-18,P006,A002,Patrol,3.2,6196,Completed,Successful patrol operation
FL1686,2025-03-18,P013,A002,Transport,3.0,6135,Completed,Routine transport mission
FL1687,2025-03-18,P006,A014,Training,1.7,3411,Completed,Joint force training exercise
FL1688,2025-03-18,P008,A009,Reconnaissance,2.9,5740,Completed,Routine reconnaissance mission
FL1689,2025-03-18,P002,A006,Transport,2.6,4728,Completed,Weather-related transport mission
FL1690,2025-03-18,P018,A001,Reconnaissance,3.3,6749,Completed,reconnaissance systems check completed
FL1691,2025-03-19,P015,A020,Training,2.0,3893,Completed,Coastal training operation
FL1692,2025-03-19,P020,A005,Reconnaissance,2.8,5555,Completed,Advanced reconnaissance training
FL1693,2025-03-19,P002,A006,Transport,3.2,6272,Completed,Advanced transport training
FL1694,2025-03-19,P013,A003,Combat,4.6,8799,Completed,Successful combat operation
FL1695,2025-03-19,P010,A002,Training,2.2,4024,Completed,Night training mission
FL1696,2025-03-19,P019,A004,Transport,2.5,5058,Completed,Emergency transport training
FL1697,2025-03-19,P001,A011,Patrol,2.6,4927,Completed,Weather-related patrol mission
FL1698,2025-03-19,P014,A007,Transport,2.5,4809,Completed,Joint force transport exercise
FL1699,2025-03-19,P018,A014,Training,1.9,3562,Completed,Emergency training training
FL1700,2025-03-19,P015,A001,Transport,2.3,4306,Completed,Night transport mission
FL1701,2025-03-20,P018,A014,Transport,2.1,4001,Cancelled,Emergency transport training
FL1702,2025-03-20,P008,A007,Patrol,3.0,5863,Completed,Routine patrol mission
FL1703,2025-03-20,P002,A007,Transport,2.8,5307,Completed,Routine transport mission
FL1704,2025-03-20,P015,A005,Training,2.5,4639,Completed,Standard training procedures
FL1705,2025-03-20,P001,A020,Training,1.6,3247,Completed,Night training mission
FL1706,2025-03-20,P009,A016,Reconnaissance,3.0,5738,Completed,reconnaissance systems check completed
FL1707,2025-03-20,P006,A003,Patrol,2.8,5459,Completed,Joint force patrol exercise
FL1708,2025-03-20,P003,A016,Combat,4.1,8332,Cancelled,Joint force combat exercise
FL1709,2025-03-20,P002,A013,Combat,4.6,8762,Completed,Successful combat operation
FL1710,2025-03-20,P003,A015,Transport,2.7,5078,Completed,Advanced transport training
FL1711,2025-03-21,P013,A003,Reconnaissance,4.1,7845,Completed,Coastal reconnaissance operation
FL1712,2025-03-21,P005,A020,Reconnaissance,2.9,5392,Cancelled,Routine reconnaissance mission
FL1713,2025-03-21,P014,A002,Training,2.2,4333,Completed,Successful training operation
FL1714,2025-03-21,P014,A012,Combat,3.9,7522,Completed,Weather-related combat mission
FL1715,2025-03-21,P019,A006,Combat,3.8,7661,Completed,combat systems check completed
FL1716,2025-03-21,P004,A015,Patrol,3.3,6848,Completed,Joint force patrol exercise
FL1717,2025-03-21,P011,A014,Reconnaissance,4.0,8071,Completed,Joint force reconnaissance exercise
FL1718,2025-03-21,P014,A012,Patrol,3.9,8037,Completed,Successful patrol operation
FL1719,2025-03-21,P012,A016,Patrol,2.7,4959,Completed,Standard patrol procedures
FL1720,2025-03-21,P018,A006,Training,2.2,4423,Completed,Routine training mission
FL1721,2025-03-22,P013,A018,Training,2.1,4132,Completed,Standard training procedures
FL1722,2025-03-22,P017,A014,Combat,4.9,9713,Completed,Successful combat operation
FL1723,2025-03-22,P001,A017,Reconnaissance,3.0,6183,Completed,reconnaissance systems check completed
FL1724,2025-03-22,P013,A014,Reconnaissance,3.1,5704,Completed,Weather-related reconnaissance mission
FL1725,2025-03-22,P007,A018,Reconnaissance,4.0,7241,Completed,Routine reconnaissance mission
FL1726,2025-03-22,P003,A011,Training,2.0,3955,Completed,training systems check completed
FL1727,2025-03-22,P005,A016,Combat,3.6,6837,Cancelled,Joint force combat exercise
FL1728,2025-03-22,P012,A014,Combat,3.9,7453,Completed,combat systems check completed
FL1729,2025-03-22,P004,A002,Transport,3.1,5667,Completed,Coastal transport operation
FL1730,2025-03-22,P004,A003,Reconnaissance,2.8,5778,Completed,Standard reconnaissance procedures
FL1731,2025-03-23,P015,A008,Patrol,3.7,6915,Completed,Routine patrol mission
FL1732,2025-03-23,P016,A017,Transport,2.0,3754,Completed,Coastal transport operation
FL1733,2025-03-23,P016,A001,Combat,4.0,7795,Cancelled,Emergency combat training
FL1734,2025-03-23,P013,A020,Training,1.6,2923,Completed,Coastal training operation
FL1735,2025-03-23,P010,A005,Training,1.7,3147,Completed,Joint force training exercise
FL1736,2025-03-23,P010,A010,Transport,3.0,5791,Cancelled,Emergency transport training
FL1737,2025-03-23,P003,A010,Training,1.6,3062,Completed,Weather-related training mission
FL1738,2025-03-23,P005,A003,Combat,4.4,8016,Completed,Coastal combat operation
FL1739,2025-03-23,P003,A001,Combat,4.1,8135,Completed,combat systems check completed
FL1740,2025-03-23,P011,A010,Training,2.1,4365,Cancelled,Successful training operation
FL1741,2025-03-24,P017,A003,Reconnaissance,3.2,6207,Completed,Joint force reconnaissance exercise
FL1742,2025-03-24,P009,A018,Patrol,3.7,7626,Completed,Successful patrol operation
FL1743,2025-03-24,P012,A009,Transport,2.3,4522,Completed,Coastal transport operation
FL1744,2025-03-24,P005,A018,Transport,2.3,4698,Completed,Emergency transport training
FL1745,2025-03-24,P010,A004,Transport,3.1,6089,Completed,Night transport mission
FL1746,2025-03-24,P019,A015,Transport,3.0,5456,Completed,Emergency transport training
FL1747,2025-03-24,P002,A018,Reconnaissance,3.7,6824,Completed,Successful reconnaissance operation
FL1748,2025-03-24,P001,A013,Reconnaissance,2.8,5489,Completed,Weather-related reconnaissance mission
FL1749,2025-03-24,P020,A002,Combat,4.1,8336,Cancelled,Emergency combat training
FL1750,2025-03-24,P015,A017,Combat,4.3,7771,Completed,Routine combat mission
FL1751,2025-03-25,P018,A005,Training,2.5,4872,Completed,training systems check completed
FL1752,2025-03-25,P007,A019,Reconnaissance,3.4,6253,Completed,reconnaissance systems check completed
FL1753,2025-03-25,P013,A006,Combat,4.7,9583,Completed,Emergency combat training
FL1754,2025-03-25,P015,A006,Transport,2.5,4776,Cancelled,Routine transport mission
FL1755,2025-03-25,P006,A009,Combat,4.1,8034,Completed,Coastal combat operation
FL1756,2025-03-25,P010,A008,Training,1.9,3864,Completed,Weather-related training mission
FL1757,2025-03-25,P004,A010,Patrol,3.6,6555,Completed,Joint force patrol exercise
FL1758,2025-03-25,P007,A015,Patrol,3.0,6093,Completed,Emergency patrol training
FL1759,2025-03-25,P014,A016,Reconnaissance,2.9,6040,Completed,Weather-related reconnaissance mission
FL1760,2025-03-25,P006,A013,Training,2.2,4301,Cancelled,Successful training operation
FL1761,2025-03-26,P001,A010,Transport,2.7,5343,Cancelled,Weather-related transport mission
FL1762,2025-03-26,P002,A009,Transport,2.6,4956,Completed,Coastal transport operation
FL1763,2025-03-26,P006,A019,Combat,4.1,7668,Completed,Coastal combat operation
FL1764,2025-03-26,P010,A012,Reconnaissance,4.0,8262,Completed,Emergency reconnaissance training
FL1765,2025-03-26,P008,A012,Combat,3.8,6979,Completed,Joint force combat exercise
FL1766,2025-03-26,P020,A011,Training,2.8,5178,Completed,Successful training operation
FL1767,2025-03-26,P002,A001,Training,1.8,3715,Completed,Advanced training training
FL1768,2025-03-26,P016,A002,Transport,2.2,4525,Completed,Coastal transport operation
FL1769,2025-03-26,P001,A017,Reconnaissance,2.8,5511,Completed,Weather-related reconnaissance mission
FL1770,2025-03-26,P006,A019,Reconnaissance,3.0,6091,Completed,Successful reconnaissance operation
FL1771,2025-03-27,P003,A009,Combat,5.0,9975,Completed,Standard combat procedures
FL1772,2025-03-27,P013,A020,Combat,3.9,7105,Completed,combat systems check completed
FL1773,2025-03-27,P014,A013,Patrol,2.9,5367,Cancelled,patrol systems check completed
FL1774,2025-03-27,P007,A001,Patrol,3.3,6210,Completed,Coastal patrol operation
FL1775,2025-03-27,P017,A020,Combat,3.7,7240,Completed,Routine combat mission
FL1776,2025-03-27,P002,A016,Combat,3.6,6879,Completed,Successful combat operation
FL1777,2025-03-27,P003,A017,Reconnaissance,4.0,8127,Completed,Advanced reconnaissance training
FL1778,2025-03-27,P018,A002,Training,2.4,4591,Completed,Night training mission
FL1779,2025-03-27,P008,A019,Training,2.5,4540,Completed,Coastal training operation
FL1780,2025-03-27,P003,A020,Patrol,2.6,4956,Completed,Night patrol mission
FL1781,2025-03-28,P010,A010,Transport,3.0,5436,Completed,Advanced transport training
FL1782,2025-03-28,P015,A014,Transport,2.6,4864,Completed,Weather-related transport mission
FL1783,2025-03-28,P010,A010,Combat,3.7,7149,Cancelled,Night combat mission
FL1784,2025-03-28,P013,A013,Reconnaissance,3.4,6975,Cancelled,reconnaissance systems check completed
FL1785,2025-03-28,P015,A014,Training,2.2,4552,Completed,Routine training mission
FL1786,2025-03-28,P003,A019,Patrol,3.1,6005,Completed,Successful patrol operation
FL1787,2025-03-28,P005,A019,Training,2.5,5153,Completed,training systems check completed
FL1788,2025-03-28,P007,A003,Combat,4.2,7857,Completed,Advanced combat training
FL1789,2025-03-28,P014,A003,Transport,2.5,4705,Completed,Standard transport procedures
FL1790,2025-03-28,P010,A004,Reconnaissance,2.8,5542,Completed,Weather-related reconnaissance mission
FL1791,2025-03-29,P005,A001,Transport,3.4,6580,Completed,Routine transport mission
FL1792,2025-03-29,P015,A018,Transport,2.5,4881,Cancelled,Emergency transport training
FL1793,2025-03-29,P014,A001,Training,2.7,4945,Completed,Coastal training operation
FL1794,2025-03-29,P018,A014,Training,2.6,5160,Completed,training systems check completed
FL1795,2025-03-29,P016,A016,Training,2.2,4360,Completed,training systems check completed
FL1796,2025-03-29,P011,A015,Reconnaissance,3.9,7351,Completed,Emergency reconnaissance training
FL1797,2025-03-29,P003,A010,Patrol,3.3,6444,Completed,Weather-related patrol mission
FL1798,2025-03-29,P019,A004,Training,1.7,3132,Completed,Successful training operation
FL1799,2025-03-29,P018,A018,Reconnaissance,4.3,7872,Completed,Emergency reconnaissance training
FL1800,2025-03-29,P005,A004,Reconnaissance,3.9,8010,Completed,reconnaissance systems check completed
FL1801,2025-03-30,P002,A008,Transport,2.7,5398,Completed,Emergency transport training
FL1802,2025-03-30,P013,A012,Training,1.8,3600,Completed,Coastal training operation
FL1803,2025-03-30,P011,A020,Transport,3.5,6965,Completed,Successful transport operation
FL1804,2025-03-30,P015,A005,Training,2.6,5157,Completed,Weather-related training mission
FL1805,2025-03-30,P005,A011,Reconnaissance,3.4,6196,Completed,Standard reconnaissance procedures
FL1806,2025-03-30,P002,A004,Patrol,3.0,6067,Completed,Joint force patrol exercise
FL1807,2025-03-30,P009,A020,Reconnaissance,3.7,7245,Cancelled,Advanced reconnaissance training
FL1808,2025-03-30,P007,A007,Patrol,3.9,7981,Cancelled,Advanced patrol training
FL1809,2025-03-30,P003,A003,Reconnaissance,3.3,6924,Completed,Routine reconnaissance mission
FL1810,2025-03-30,P002,A009,Training,2.3,4605,Cancelled,Standard training procedures
FL1811,2025-03-31,P007,A009,Reconnaissance,4.3,7827,Completed,Coastal reconnaissance operation
FL1812,2025-03-31,P006,A019,Reconnaissance,3.2,6205,Cancelled,Night reconnaissance mission
FL1813,2025-03-31,P019,A007,Training,2.7,5656,Completed,Standard training procedures
FL1814,2025-03-31,P019,A015,Reconnaissance,3.6,7222,Completed,Coastal reconnaissance operation
FL1815,2025-03-31,P001,A009,Patrol,3.5,6411,Cancelled,Standard patrol procedures
FL1816,2025-03-31,P005,A010,Transport,3.4,6545,Cancelled,Routine transport mission
FL1817,2025-03-31,P012,A009,Patrol,4.0,7813,Completed,Advanced patrol training
FL1818,2025-03-31,P008,A010,Combat,4.8,9797,Completed,Weather-related combat mission
FL1819,2025-03-31,P006,A015,Transport,3.2,6086,Completed,Joint force transport exercise
FL1820,2025-03-31,P009,A003,Transport,2.9,5942,Cancelled,Night transport mission
FL1821,2025-04-01,P007,A017,Patrol,3.1,5989,Cancelled,Emergency patrol training
FL1822,2025-04-01,P013,A018,Combat,3.6,7240,Completed,Coastal combat operation
FL1823,2025-04-01,P007,A019,Transport,2.2,4341,Completed,Routine transport mission
FL1824,2025-04-01,P009,A016,Transport,3.1,5868,Cancelled,Weather-related transport mission
FL1825,2025-04-01,P011,A016,Patrol,2.8,5281,Completed,Standard patrol procedures
FL1826,2025-04-01,P010,A012,Patrol,3.6,6615,Completed,Advanced patrol training
FL1827,2025-04-01,P019,A007,Combat,3.6,7540,Completed,combat systems check completed
FL1828,2025-04-01,P002,A006,Patrol,3.0,5680,Completed,patrol systems check completed
FL1829,2025-04-01,P012,A009,Transport,2.7,4862,Cancelled,Advanced transport training
FL1830,2025-04-01,P019,A006,Training,2.3,4671,Completed,training systems check completed
FL1831,2025-04-02,P008,A003,Transport,2.6,5180,Completed,Night transport mission
FL1832,2025-04-02,P018,A012,Patrol,2.9,6013,Completed,patrol systems check completed
FL1833,2025-04-02,P005,A003,Training,2.2,4579,Cancelled,Weather-related training mission
FL1834,2025-04-02,P006,A011,Combat,3.7,7455,Completed,Night combat mission
FL1835,2025-04-02,P013,A005,Combat,4.4,8546,Completed,Coastal combat operation
FL1836,2025-04-02,P011,A012,Patrol,3.8,7354,Completed,Joint force patrol exercise
FL1837,2025-04-02,P013,A004,Transport,2.6,5188,Completed,transport systems check completed
FL1838,2025-04-02,P012,A012,Patrol,3.0,5553,Completed,Routine patrol mission
FL1839,2025-04-02,P019,A010,Combat,3.8,7219,Completed,combat systems check completed
FL1840,2025-04-02,P011,A018,Training,1.6,3302,Completed,Successful training operation
FL1841,2025-04-03,P004,A010,Transport,2.6,5114,Completed,Night transport mission
FL1842,2025-04-03,P002,A010,Transport,2.6,4898,Completed,Routine transport mission
FL1843,2025-04-03,P018,A017,Reconnaissance,4.1,7570,Completed,Routine reconnaissance mission
FL1844,2025-04-03,P008,A018,Transport,2.6,4935,Completed,Standard transport procedures
FL1845,2025-04-03,P007,A003,Training,2.3,4771,Completed,Weather-related training mission
FL1846,2025-04-03,P020,A008,Patrol,3.8,7968,Completed,Joint force patrol exercise
FL1847,2025-04-03,P011,A005,Patrol,3.2,6506,Completed,Coastal patrol operation
FL1848,2025-04-03,P019,A013,Transport,3.5,6650,Completed,Successful transport operation
FL1849,2025-04-03,P010,A009,Patrol,3.0,6159,Completed,Successful patrol operation
FL1850,2025-04-03,P014,A011,Combat,4.9,9503,Completed,Weather-related combat mission
FL1851,2025-04-04,P017,A002,Combat,3.9,7269,Cancelled,Emergency combat training
FL1852,2025-04-04,P017,A018,Transport,2.5,4708,Cancelled,Joint force transport exercise
FL1853,2025-04-04,P019,A014,Patrol,2.9,5876,Completed,Joint force patrol exercise
FL1854,2025-04-04,P019,A002,Reconnaissance,3.2,6004,Completed,Emergency reconnaissance training
FL1855,2025-04-04,P001,A013,Combat,5.0,10454,Completed,Emergency combat training
FL1856,2025-04-04,P014,A004,Reconnaissance,4.1,7484,Completed,Weather-related reconnaissance mission
FL1857,2025-04-04,P011,A003,Combat,4.0,8242,Cancelled,Coastal combat operation
FL1858,2025-04-04,P017,A012,Combat,4.7,9116,Completed,combat systems check completed
FL1859,2025-04-04,P005,A015,Training,2.1,4284,Completed,Night training mission
FL1860,2025-04-04,P010,A007,Transport,3.5,6675,Completed,Advanced transport training
FL1861,2025-04-05,P020,A007,Training,1.8,3456,Completed,Routine training mission
FL1862,2025-04-05,P005,A003,Transport,2.2,4607,Completed,Emergency transport training
FL1863,2025-04-05,P008,A005,Transport,2.9,5383,Completed,Advanced transport training
FL1864,2025-04-05,P014,A018,Combat,4.8,9141,Completed,Night combat mission
FL1865,2025-04-05,P020,A003,Transport,2.5,4701,Completed,Emergency transport training
FL1866,2025-04-05,P001,A013,Training,2.2,4375,Completed,training systems check completed
FL1867,2025-04-05,P020,A014,Training,2.4,4480,Completed,Joint force training exercise
FL1868,2025-04-05,P001,A018,Patrol,3.7,6761,Completed,Weather-related patrol mission
FL1869,2025-04-05,P003,A009,Transport,3.4,6558,Completed,Night transport mission
FL1870,2025-04-05,P018,A006,Patrol,2.5,4720,Completed,Successful patrol operation
FL1871,2025-04-06,P013,A019,Reconnaissance,4.2,8028,Completed,Emergency reconnaissance training
FL1872,2025-04-06,P007,A015,Reconnaissance,2.9,5923,Completed,Night reconnaissance mission
FL1873,2025-04-06,P015,A009,Transport,3.3,6188,Cancelled,Joint force transport exercise
FL1874,2025-04-06,P019,A016,Combat,3.8,7446,Completed,Advanced combat training
FL1875,2025-04-06,P019,A001,Training,1.7,3139,Completed,training systems check completed
FL1876,2025-04-06,P002,A001,Patrol,2.8,5398,Completed,Successful patrol operation
FL1877,2025-04-06,P003,A015,Patrol,2.9,5245,Completed,Advanced patrol training
FL1878,2025-04-06,P002,A011,Patrol,3.3,6130,Cancelled,Weather-related patrol mission
FL1879,2025-04-06,P012,A001,Transport,2.9,5330,Completed,Weather-related transport mission
FL1880,2025-04-06,P014,A005,Patrol,3.7,7192,Cancelled,Standard patrol procedures
FL1881,2025-04-07,P012,A003,Combat,3.5,7098,Cancelled,Weather-related combat mission
FL1882,2025-04-07,P010,A015,Training,1.8,3261,Cancelled,training systems check completed
FL1883,2025-04-07,P020,A018,Training,2.3,4311,Cancelled,Emergency training training
FL1884,2025-04-07,P010,A008,Reconnaissance,4.5,8951,Cancelled,Weather-related reconnaissance mission
FL1885,2025-04-07,P014,A017,Patrol,3.8,7223,Completed,Weather-related patrol mission
FL1886,2025-04-07,P018,A012,Patrol,3.1,5599,Cancelled,Routine patrol mission
FL1887,2025-04-07,P016,A019,Combat,4.1,7737,Completed,Successful combat operation
FL1888,2025-04-07,P011,A014,Training,2.0,4137,Cancelled,Standard training procedures
FL1889,2025-04-07,P018,A004,Training,2.1,4384,Completed,Weather-related training mission
FL1890,2025-04-07,P011,A007,Training,2.5,5134,Completed,Night training mission
FL1891,2025-04-08,P012,A003,Training,1.5,2774,Completed,Routine training mission
FL1892,2025-04-08,P012,A010,Reconnaissance,3.5,6535,Completed,Night reconnaissance mission
FL1893,2025-04-08,P003,A020,Transport,3.1,5878,Completed,Weather-related transport mission
FL1894,2025-04-08,P008,A017,Reconnaissance,3.8,7563,Completed,Routine reconnaissance mission
FL1895,2025-04-08,P009,A020,Patrol,3.7,7445,Completed,Emergency patrol training
FL1896,2025-04-08,P016,A003,Patrol,2.9,5872,Completed,Standard patrol procedures
FL1897,2025-04-08,P001,A001,Reconnaissance,3.2,6452,Completed,Night reconnaissance mission
FL1898,2025-04-08,P014,A014,Patrol,2.9,6069,Completed,Coastal patrol operation
FL1899,2025-04-08,P006,A012,Transport,2.3,4803,Completed,Standard transport procedures
FL1900,2025-04-08,P019,A005,Training,2.6,4762,Completed,Joint force training exercise
FL1901,2025-04-09,P017,A019,Patrol,3.5,6352,Completed,Night patrol mission
FL1902,2025-04-09,P015,A014,Training,2.1,4284,Completed,Coastal training operation
FL1903,2025-04-09,P007,A002,Transport,2.6,4811,Cancelled,Successful transport operation
FL1904,2025-04-09,P017,A018,Transport,2.8,5247,Completed,Joint force transport exercise
FL1905,2025-04-09,P005,A018,Patrol,3.8,7966,Completed,Successful patrol operation
FL1906,2025-04-09,P020,A001,Patrol,3.4,7017,Completed,Joint force patrol exercise
FL1907,2025-04-09,P011,A011,Reconnaissance,3.2,6222,Completed,Standard reconnaissance procedures
FL1908,2025-04-09,P019,A010,Patrol,2.9,5279,Completed,Weather-related patrol mission
FL1909,2025-04-09,P003,A013,Combat,4.1,7990,Completed,combat systems check completed
FL1910,2025-04-09,P019,A001,Combat,4.8,8813,Completed,Emergency combat training
FL1911,2025-04-10,P016,A017,Combat,4.0,7708,Completed,Coastal combat operation
FL1912,2025-04-10,P006,A007,Combat,3.6,7316,Completed,Weather-related combat mission
FL1913,2025-04-10,P015,A019,Transport,3.4,6874,Completed,transport systems check completed
FL1914,2025-04-10,P015,A018,Patrol,3.7,7612,Completed,Night patrol mission
FL1915,2025-04-10,P009,A009,Patrol,2.7,5079,Completed,Routine patrol mission
FL1916,2025-04-10,P014,A006,Patrol,2.6,4773,Completed,Successful patrol operation
FL1917,2025-04-10,P006,A018,Patrol,3.0,5455,Completed,Emergency patrol training
FL1918,2025-04-10,P003,A004,Patrol,3.9,7202,Completed,patrol systems check completed
FL1919,2025-04-10,P008,A016,Training,2.0,4032,Completed,training systems check completed
FL1920,2025-04-10,P019,A009,Combat,3.5,6710,Completed,Successful combat operation
FL1921,2025-04-11,P001,A005,Training,2.6,5310,Completed,Weather-related training mission
FL1922,2025-04-11,P012,A005,Transport,2.0,4145,Completed,Weather-related transport mission
FL1923,2025-04-11,P013,A004,Patrol,3.7,7426,Completed,Emergency patrol training
FL1924,2025-04-11,P018,A019,Combat,4.1,8302,Completed,Joint force combat exercise
FL1925,2025-04-11,P008,A016,Patrol,3.6,6938,Completed,Coastal patrol operation
FL1926,2025-04-11,P014,A005,Transport,3.2,6182,Completed,Advanced transport training
FL1927,2025-04-11,P009,A001,Combat,4.8,8816,Completed,Successful combat operation
